1	353510	37681	724	487313	9448	0	0	0
2	354142	38095	696	489577	9511	0	0	0
3	351031	39234	740	488771	9549	0	0	0
4	350529	39947	695	487369	9611	0	0	0
5	350996	39866	786	488075	9485	0	0	0
6	350490	39119	753	485967	9451	0	0	0
7	351004	39151	755	488073	9395	0	0	0
8	349712	115620	2194	431690	8493	0	0	0
9	350999	220462	4188	360715	6919	0	0	0
10	349805	212478	4035	366137	7057	0	0	0
11	352376	212346	4169	366676	7221	0	0	0
12	352557	211061	3981	364889	7036	0	0	0
13	355036	204220	3863	371014	7291	0	0	0
14	355726	200822	3939	372610	7316	0	0	0
15	355380	199564	3870	373874	7255	0	0	0
16	356016	317495	6121	292102	5781	0	0	0
17	356629	418189	8111	222153	4243	0	0	0
18	355086	414764	8153	220534	4158	0	0	0
19	355754	414761	7964	220186	4307	0	0	0
20	354309	415145	8028	218752	4292	0	0	0
21	354494	414293	8093	220038	4280	0	0	0
22	354735	488499	9461	165820	3137	0	0	0
23	354205	602511	11577	81387	1584	0	0	0
24	353925	601827	11599	83373	1535	0	0	0
25	353381	600290	11680	79608	1532	0	0	0
26	352466	601061	11550	80861	1533	0	0	0
27	350282	599200	11561	79558	1468	0	0	0
28	350308	599833	11588	79999	1542	0	0	0
29	350768	667018	13000	29278	520	0	0	0
30	351856	665729	12768	28487	540	0	0	0
31	350434	665162	12499	28303	489	0	0	0
32	349908	664130	12647	27600	465	0	0	0
33	348352	662105	12499	26543	446	0	0	0
34	348113	663068	12499	26734	470	0	0	0
35	348274	662784	12663	26777	458	0	0	0
36	348663	593474	11296	76862	1403	0	0	0
37	348801	559784	10558	102251	2067	0	0	0
38	349246	559219	10822	102516	2022	0	0	0
39	349415	559696	10791	101556	1865	0	0	0
40	348573	559549	10659	101483	1880	0	0	0
41	348426	559437	10731	102105	1929	0	0	0
42	349876	560189	10633	102694	1923	0	0	0
43	349028	560279	10748	102424	1935	0	0	0
44	350058	435175	8238	191430	3694	0	0	0
45	349361	397560	7456	219137	4249	0	0	0
46	350861	396032	7442	219691	4189	0	0	0
47	349887	397225	7666	219417	4123	0	0	0
48	350451	396611	7482	217903	4193	0	0	0
49	349146	396796	7481	219245	4226	0	0	0
50	350135	397569	7516	219305	4167	0	0	0
51	349028	396884	7467	218212	4227	0	0	0
52	349490	392808	7493	220812	4229	0	0	0
53	349508	160586	3081	379273	7286	0	0	0
54	349051	143660	2790	390008	7541	0	0	0
55	348595	143475	2744	391125	7440	0	0	0
56	348987	144099	2720	389607	7452	0	0	0
57	348622	143553	2670	390528	7668	0	0	0
58	348484	144266	2731	389974	7530	0	0	0
59	348144	143452	2687	387381	7590	0	0	0
60	348252	39846	716	456700	8853	0	0	0
61	348106	33967	689	459184	8751	0	0	0
